0	1.000000	1.000000
1	1.000000	1.000000
2	1.000000	1.000000
3	1.000000	1.000000
4	1.000000	1.000000
5	0.833333	0.833333
6	0.714286	0.857143
7	0.625000	0.750000
8	0.555556	0.666667
9	0.500000	0.600000
