0	0.000000	0.000000
1	0.500000	0.500000
2	0.666667	0.666667
3	0.500000	0.500000
4	0.600000	0.400000
5	0.666667	0.500000
6	0.714286	0.571429
7	0.750000	0.625000
8	0.777778	0.666667
9	0.700000	0.600000
