0	1.000000	1.000000
1	1.000000	1.000000
2	0.666667	0.666667
3	0.500000	0.500000
4	0.400000	0.400000
5	0.333333	0.333333
6	0.428571	0.428571
7	0.375000	0.375000
8	0.333333	0.333333
9	0.300000	0.300000
